station_abbr;reference_timestamp;tre200s0;tre005s0;tresurs0;xchills0;ure200s0;tde200s0;pva200s0;prestas0;pp0qnhs0;pp0qffs0;ppz850s0;ppz700s0;fkl010z1;fve010z0;fkl010z0;dkl010z0;wcc006s0;fu3010z0;fkl010z3;fu3010z1;fu3010z3;rre150z0;htoauts0;gre000z0;ods000z0;oli000z0;olo000z0;osr000z0;sre000z0
CHZ;28.08.2025 09:00;16.8;;;16.8;90.9;15.3;17.4;958.9;1010.9;1009.8;;;4.7;2.9;3;176;;10.8;4.4;16.9;15.8;0.1;0;87;;;;;0
CHZ;28.08.2025 09:10;16.7;;;16.7;91.3;15.3;17.3;958.9;1010.9;1009.8;;;4.1;2.1;2.2;185;;7.9;3.7;14.8;13.3;0.2;0;72;;;;;0
CHZ;28.08.2025 09:20;16.7;;;16.7;91.3;15.3;17.3;959.1;1011.2;1010;;;3.9;2.1;2.2;201;;7.9;3.6;14;13;0.2;0;85;;;;;0
CHZ;28.08.2025 09:30;16.7;;;16.7;91.7;15.3;17.4;958.9;1010.9;1009.8;;;2.9;1.4;1.6;208;;5.8;2.8;10.4;10.1;0;0;93;;;;;0
CHZ;28.08.2025 09:40;16.8;;;16.8;90.8;15.3;17.4;958.7;1010.7;1009.6;;;2.5;1.2;1.3;199;;4.7;2.4;9;8.6;0;0;129;;;;;0
CHZ;28.08.2025 09:50;17.1;;;17.1;89.2;15.3;17.4;958.5;1010.5;1009.3;;;5.1;2.2;2.3;170;;8.3;5;18.4;18;0;0;179;;;;;0
CHZ;28.08.2025 10:00;17.4;;;17.4;87.7;15.3;17.4;958.2;1010.2;1009;;;5.4;3.3;3.4;145;;12.2;5.3;19.4;19.1;0;0;153;;;;;0
CHZ;28.08.2025 10:10;17.4;;;17.4;88.8;15.5;17.6;958.3;1010.3;1009.1;;;4.7;2.3;2.4;138;;8.6;4.5;16.9;16.2;0;0;142;;;;;0
CHZ;28.08.2025 10:20;17.5;;;17.5;89;15.7;17.8;958.5;1010.5;1009.3;;;2;0.9;1;130;;3.6;1.8;7.2;6.5;0;0;169;;;;;0
CHZ;28.08.2025 10:30;17.7;;;17.7;88.6;15.8;17.9;958.5;1010.5;1009.2;;;1.1;0.4;0.6;37;;2.2;1;4;3.6;0;0;131;;;;;0
CHZ;28.08.2025 10:40;17.7;;;17.7;84.7;15.1;17.1;958.6;1010.6;1009.3;;;3.1;1.6;1.7;181;;6.1;3;11.2;10.8;0;0;144;;;;;0
CHZ;28.08.2025 10:50;17.8;;;17.8;83.6;15;17;958.6;1010.6;1009.3;;;3.4;1.3;1.5;215;;5.4;3.2;12.2;11.5;0;0;149;;;;;0
CHZ;28.08.2025 11:00;18;;;18;83.5;15.2;17.2;958.5;1010.5;1009.2;;;3.1;1.1;1.2;302;;4.3;3;11.2;10.8;0;0;152;;;;;0
CHZ;28.08.2025 11:10;18.1;;;18.1;84.5;15.4;17.5;958.5;1010.5;1009.1;;;3;1.2;1.4;262;;5;2.8;10.8;10.1;0;0;230;;;;;0
CHZ;28.08.2025 11:20;18.1;;;18.1;84.6;15.5;17.6;958.5;1010.5;1009.1;;;3;2.2;2.3;299;;8.3;2.8;10.8;10.1;0;0;261;;;;;0
CHZ;28.08.2025 11:30;18.1;;;18.1;83.3;15.2;17.3;958.6;1010.6;1009.2;;;2.6;1.6;1.7;293;;6.1;2.5;9.4;9;0;0;205;;;;;0
CHZ;28.08.2025 11:40;18.2;;;18.2;81.7;15;17.1;958.6;1010.6;1009.2;;;1.5;0.6;0.7;294;;2.5;1.5;5.4;5.4;0;0;167;;;;;0
CHZ;28.08.2025 11:50;18.2;;;18.2;82.7;15.2;17.3;958.5;1010.5;1009.1;;;1.1;0.4;0.4;39;;1.4;1;4;3.6;0;0;222;;;;;0
CHZ;28.08.2025 12:00;18.5;;;18.5;82.3;15.4;17.5;958.4;1010.4;1009;;;1.5;0.8;0.8;326;;2.9;1.4;5.4;5;0;0;250;;;;;0
CHZ;28.08.2025 12:10;18.4;;;18.4;81.8;15.2;17.3;958.4;1010.4;1009;;;1.5;0.2;0.6;159;;2.2;1.3;5.4;4.7;0;0;228;;;;;0
CHZ;28.08.2025 12:20;18.4;;;18.4;83.1;15.5;17.6;958.4;1010.4;1009;;;2.1;1.2;1.3;133;;4.7;2;7.6;7.2;0;0;178;;;;;0
CHZ;28.08.2025 12:30;18.3;;;18.3;82.8;15.3;17.4;958.3;1010.3;1008.9;;;2;0.9;1;140;;3.6;1.8;7.2;6.5;0;0;136;;;;;0
CHZ;28.08.2025 12:40;18.3;;;18.3;82.5;15.3;17.3;958.3;1010.3;1008.9;;;1.9;0.7;0.8;131;;2.9;1.8;6.8;6.5;0;0;128;;;;;0
CHZ;28.08.2025 12:50;18.2;;;18.2;83;15.3;17.3;958.2;1010.2;1008.8;;;3.5;1.9;2;106;;7.2;3.4;12.6;12.2;0;0;120;;;;;0
CHZ;28.08.2025 13:00;18.1;;;18.1;81.7;14.9;17;958.3;1010.3;1008.9;;;3.2;1.6;1.7;108;;6.1;3.1;11.5;11.2;0;0;93;;;;;0
CHZ;28.08.2025 13:10;18.1;;;18.1;83;15.2;17.2;958.1;1010.1;1008.7;;;2.3;1.4;1.5;109;;5.4;2.2;8.3;7.9;0;0;86;;;;;0
CHZ;28.08.2025 13:20;18.1;;;18.1;83.7;15.3;17.4;958;1010;1008.6;;;2;1.3;1.4;111;;5;2;7.2;7.2;0;0;83;;;;;0
CHZ;28.08.2025 13:30;18.2;;;18.2;83;15.3;17.3;957.8;1009.8;1008.4;;;1.8;1.3;1.3;111;;4.7;1.7;6.5;6.1;0;0;92;;;;;0
CHZ;28.08.2025 13:40;18.2;;;18.2;82.1;15.1;17.2;957.8;1009.8;1008.4;;;2.3;1.4;1.4;117;;5;2.1;8.3;7.6;0;0;78;;;;;0
CHZ;28.08.2025 13:50;18.3;;;18.3;83;15.4;17.4;957.6;1009.6;1008.2;;;2.9;1.8;1.8;111;;6.5;2.8;10.4;10.1;0;0;115;;;;;0
CHZ;28.08.2025 14:00;18.5;;;18.5;83.4;15.6;17.8;957.4;1009.4;1007.9;;;2.5;1.1;1.3;128;;4.7;2.5;9;9;0;0;174;;;;;0
CHZ;28.08.2025 14:10;18.7;;;18.7;84.2;16;18.1;957.2;1009.2;1007.7;;;2.1;0.9;1.1;84;;4;2;7.6;7.2;0;0;200;;;;;0
CHZ;28.08.2025 14:20;18.7;;;18.7;83.6;15.9;18;957.3;1009.3;1007.8;;;1.9;0.5;0.7;121;;2.5;1.9;6.8;6.8;0;0;199;;;;;0
CHZ;28.08.2025 14:30;18.6;;;18.6;82.1;15.5;17.6;957.3;1009.3;1007.8;;;2.1;0.9;1.1;99;;4;1.9;7.6;6.8;0;0;131;;;;;0
CHZ;28.08.2025 14:40;18.6;;;18.6;83.7;15.8;17.9;957.2;1009.2;1007.7;;;1.8;0.7;0.9;110;;3.2;1.6;6.5;5.8;0;0;102;;;;;0
CHZ;28.08.2025 14:50;18.5;;;18.5;84.4;15.8;18;957.3;1009.3;1007.8;;;2.2;0.7;1;13;;3.6;2.1;7.9;7.6;0;0;77;;;;;0
CHZ;28.08.2025 15:00;18.5;;;18.5;85.3;16;18.2;957.4;1009.4;1007.9;;;1.5;0.9;1;7;;3.6;1.4;5.4;5;0;0;81;;;;;0
CHZ;28.08.2025 15:10;18.6;;;18.6;86.4;16.3;18.5;957.4;1009.4;1007.9;;;1.5;0.7;0.8;353;;2.9;1.3;5.4;4.7;0;0;124;;;;;0
CHZ;28.08.2025 15:20;18.6;;;18.6;85.7;16.2;18.4;957.5;1009.5;1008;;;1.5;0.8;0.9;347;;3.2;1.5;5.4;5.4;0;0;136;;;;;0
CHZ;28.08.2025 15:30;18.4;;;18.4;84.6;15.8;17.9;957.4;1009.4;1007.9;;;2.2;1.4;1.4;338;;5;2.1;7.9;7.6;0;0;124;;;;;0
CHZ;28.08.2025 15:40;18.4;;;18.4;84.4;15.7;17.9;957.2;1009.2;1007.7;;;2.2;1.3;1.3;22;;4.7;2.1;7.9;7.6;0;0;118;;;;;0
CHZ;28.08.2025 15:50;18.6;;;18.6;83.3;15.7;17.8;957.1;1009.1;1007.6;;;1.7;0.6;0.6;37;;2.2;1.6;6.1;5.8;0;0;138;;;;;0
CHZ;28.08.2025 16:00;18.8;;;18.8;82.1;15.7;17.8;957;1009;1007.4;;;1.1;0.6;0.6;357;;2.2;1;4;3.6;0;0;131;;;;;0
CHZ;28.08.2025 16:10;18.8;;;18.8;79.3;15.1;17.2;957.1;1009.1;1007.5;;;0.7;0.4;0.4;339;;1.4;0.7;2.5;2.5;0;0;110;;;;;0
CHZ;28.08.2025 16:20;18.8;;;18.8;81.1;15.5;17.6;957;1009;1007.4;;;0.9;0.4;0.5;311;;1.8;0.9;3.2;3.2;0;0;101;;;;;0
CHZ;28.08.2025 16:30;18.6;;;18.6;82.8;15.6;17.7;956.9;1008.9;1007.4;;;1.4;1;1;320;;3.6;1.4;5;5;0;0;99;;;;;0
CHZ;28.08.2025 16:40;18.6;;;18.6;84.9;16;18.2;956.9;1008.9;1007.4;;;1.4;0.9;0.9;335;;3.2;1.3;5;4.7;0;0;88;;;;;0
CHZ;28.08.2025 16:50;18.4;;;18.4;85.9;16;18.2;956.8;1008.8;1007.3;;;1.5;1;1;338;;3.6;1.4;5.4;5;0;0;70;;;;;0
CHZ;28.08.2025 17:00;18.4;;;18.4;87.4;16.3;18.5;956.8;1008.8;1007.3;;;1.5;0.7;0.7;17;;2.5;1.5;5.4;5.4;0;0;71;;;;;0
CHZ;28.08.2025 17:10;18.4;;;18.4;86;16;18.2;956.9;1008.9;1007.4;;;0.8;0.3;0.4;217;;1.4;0.7;2.9;2.5;0;0;45;;;;;0
CHZ;28.08.2025 17:20;18.4;;;18.4;85.1;15.9;18;957;1009;1007.5;;;1.4;0.9;0.9;163;;3.2;1.4;5;5;0;0;32;;;;;0
CHZ;28.08.2025 17:30;18.3;;;18.3;84.8;15.7;17.8;956.9;1008.9;1007.4;;;2.3;1.4;1.4;118;;5;2.2;8.3;7.9;0;0;46;;;;;0
CHZ;28.08.2025 17:40;18.3;;;18.3;86.1;15.9;18.1;956.8;1008.8;1007.3;;;2.7;1.7;1.7;103;;6.1;2.5;9.7;9;0;0;70;;;;;7
CHZ;28.08.2025 17:50;18.3;;;18.3;84.9;15.7;17.8;956.8;1008.8;1007.3;;;1.6;1.1;1.1;109;;4;1.6;5.8;5.8;0;0;53;;;;;5
CHZ;28.08.2025 18:00;18.2;;;18.2;84.9;15.6;17.7;956.6;1008.5;1007.1;;;2.5;1.1;1.2;89;;4.3;2.4;9;8.6;0;0;35;;;;;0
CHZ;28.08.2025 18:10;17.5;;;17.5;89.3;15.7;17.9;956.6;1008.5;1007.3;;;1.5;0.9;1;336;;3.6;1.3;5.4;4.7;0;0;15;;;;;0
CHZ;28.08.2025 18:20;17.6;;;17.6;88.7;15.7;17.8;956.6;1008.5;1007.2;;;1.8;1.2;1.2;22;;4.3;1.7;6.5;6.1;0;0;7;;;;;0
CHZ;28.08.2025 18:30;17.6;;;17.6;89.1;15.8;17.9;956.5;1008.4;1007.1;;;1.7;1;1.1;351;;4;1.6;6.1;5.8;0;0;4;;;;;0
CHZ;28.08.2025 18:40;17.6;;;17.6;89.3;15.8;18;956.3;1008.2;1006.9;;;1.7;1;1.1;354;;4;1.7;6.1;6.1;0;0;4;;;;;0
CHZ;28.08.2025 18:50;17.4;;;17.4;89.6;15.7;17.8;956.6;1008.5;1007.3;;;1.5;0.7;0.8;319;;2.9;1.4;5.4;5;0;0;3;;;;;0
CHZ;28.08.2025 19:00;16.8;;;16.8;92.9;15.6;17.8;956.6;1008.5;1007.4;;;1.4;0.6;1;331;;3.6;1.4;5;5;0;0;3;;;;;0
CHZ;28.08.2025 19:10;16.8;;;16.8;93.8;15.8;17.9;956.5;1008.4;1007.3;;;1.6;0.8;0.9;24;;3.2;1.5;5.8;5.4;0;0;4;;;;;0
CHZ;28.08.2025 19:20;16.7;;;16.7;94;15.7;17.9;956.4;1008.3;1007.2;;;2.2;1.4;1.4;21;;5;2;7.9;7.2;0;0;3;;;;;0
CHZ;28.08.2025 19:30;16.4;;;16.4;95;15.6;17.7;956.5;1008.4;1007.4;;;2.1;1.3;1.3;25;;4.7;2;7.6;7.2;0;0;3;;;;;0
CHZ;28.08.2025 19:40;16.5;;;16.5;95.8;15.8;18;956.5;1008.4;1007.3;;;1.6;1.2;1.2;27;;4.3;1.5;5.8;5.4;0;0;4;;;;;0
CHZ;28.08.2025 19:50;16.3;;;16.3;95.9;15.6;17.8;956.3;1008.2;1007.2;;;1.6;1;1;60;;3.6;1.6;5.8;5.8;0;0;4;;;;;0
CHZ;28.08.2025 20:00;16.2;;;16.2;96.1;15.6;17.7;956.3;1008.2;1007.2;;;2.2;1.2;1.3;107;;4.7;2.1;7.9;7.6;0;0;4;;;;;0
CHZ;28.08.2025 20:10;16.5;;;16.5;93.2;15.4;17.5;956.5;1008.4;1007.3;;;2.8;1.3;1.3;112;;4.7;2.7;10.1;9.7;0;0;4;;;;;0
CHZ;28.08.2025 20:20;16.3;;;16.3;91.8;15;17;956.4;1008.3;1007.3;;;1.5;0.8;0.9;53;;3.2;1.4;5.4;5;0;0;4;;;;;0
CHZ;28.08.2025 20:30;16.1;;;16.1;92.7;14.9;17;956.1;1008;1007;;;2;1.5;1.5;40;;5.4;2;7.2;7.2;0;0;4;;;;;0
CHZ;28.08.2025 20:40;16.1;;;16.1;93.1;15;17;955.9;1007.8;1006.8;;;2.1;1.4;1.5;55;;5.4;2.1;7.6;7.6;0;0;4;;;;;0
CHZ;28.08.2025 20:50;16.2;;;16.2;92.1;14.9;17;955.7;1007.6;1006.6;;;1.7;1.2;1.2;75;;4.3;1.6;6.1;5.8;0;0;4;;;;;0
CHZ;28.08.2025 21:00;16.4;;;16.4;90.1;14.8;16.8;955.6;1007.5;1006.4;;;2.1;1.2;1.2;85;;4.3;2;7.6;7.2;0;0;5;;;;;0
CHZ;28.08.2025 21:10;16.6;;;16.6;87.4;14.5;16.5;955.5;1007.4;1006.3;;;1.7;1;1;89;;3.6;1.7;6.1;6.1;0;0;5;;;;;0
CHZ;28.08.2025 21:20;16.5;;;16.5;87.9;14.5;16.5;955.6;1007.5;1006.4;;;1.6;0.1;0.5;73;;1.8;1.6;5.8;5.8;0;0;4;;;;;0
CHZ;28.08.2025 21:30;16.2;;;16.2;91.7;14.8;16.9;955.7;1007.6;1006.6;;;2;1.4;1.4;299;;5;2;7.2;7.2;0;0;4;;;;;0
CHZ;28.08.2025 21:40;16.4;;;16.4;92.1;15.1;17.2;955.9;1007.8;1006.7;;;1.9;1.1;1.1;289;;4;1.8;6.8;6.5;0;0;5;;;;;0
CHZ;28.08.2025 21:50;16.3;;;16.3;93.6;15.3;17.3;956;1007.9;1006.8;;;1.8;1;1;275;;3.6;1.7;6.5;6.1;0;0;4;;;;;0
CHZ;28.08.2025 22:00;16.4;;;16.4;93.9;15.4;17.5;956.2;1008.1;1007;;;1.3;0.6;0.6;281;;2.2;1.2;4.7;4.3;0;0;5;;;;;0
CHZ;28.08.2025 22:10;16.4;;;16.4;93.9;15.4;17.5;956.2;1008.1;1007;;;1.4;1;1;293;;3.6;1.3;5;4.7;0;0;4;;;;;0
CHZ;28.08.2025 22:20;16.4;;;16.4;94.2;15.5;17.6;956.3;1008.2;1007.1;;;1.7;1.3;1.3;288;;4.7;1.6;6.1;5.8;0;0;5;;;;;0
CHZ;28.08.2025 22:30;16.5;;;16.5;94.9;15.7;17.8;956.7;1008.6;1007.5;;;3.5;2.2;2.2;261;;7.9;3.3;12.6;11.9;0;0;5;;;;;0
CHZ;28.08.2025 22:40;16.7;;;16.7;95;15.9;18.1;956.9;1008.9;1007.7;;;5.6;3.2;3.3;264;;11.9;5.2;20.2;18.7;2.8;0;4;;;;;0
CHZ;28.08.2025 22:50;16.6;;;16.6;95.6;15.9;18.1;957.1;1009.1;1008;;;3.4;2.3;2.4;266;;8.6;3.2;12.2;11.5;1.4;0;4;;;;;0
CHZ;28.08.2025 23:00;16.5;;;16.5;96.3;15.9;18.1;957.3;1009.3;1008.2;;;3.2;1.8;1.9;287;;6.8;3;11.5;10.8;0.8;0;4;;;;;0
CHZ;28.08.2025 23:10;16.4;;;16.4;96.8;15.9;18;957.4;1009.4;1008.3;;;5.8;2.3;2.4;316;;8.6;5.4;20.9;19.4;1.8;0;4;;;;;0
CHZ;28.08.2025 23:20;15.3;;;15.3;95.6;14.6;16.6;957.9;1009.9;1009;;;14.1;7.5;7.7;293;;27.7;13.9;50.8;50;3.1;0;5;;;;;0
CHZ;28.08.2025 23:30;15;;;15;91.7;13.7;15.6;958.2;1010.2;1009.4;;;9.4;4.8;4.9;282;;17.6;9;33.8;32.4;0.9;0;5;;;;;0
CHZ;28.08.2025 23:40;14.8;;;14.8;92.3;13.6;15.5;958.3;1010.3;1009.6;;;4.6;2.6;2.7;265;;9.7;4.4;16.6;15.8;0.9;0;5;;;;;0
CHZ;28.08.2025 23:50;14.7;;;14.7;93.5;13.7;15.6;958.3;1010.3;1009.6;;;2.3;1.1;1.3;201;;4.7;2.2;8.3;7.9;0.9;0;5;;;;;0
CHZ;29.08.2025 00:00;14.6;;;14.6;95.1;13.8;15.8;958.2;1010.2;1009.5;;;2.4;1.3;1.3;176;;4.7;2.3;8.6;8.3;0.7;0;5;;;;;0
CHZ;29.08.2025 00:10;14.8;;;14.8;95.8;14.1;16.1;958.2;1010.2;1009.5;;;3.6;1.8;1.9;184;;6.8;3.4;13;12.2;0.3;0;5;;;;;0
CHZ;29.08.2025 00:20;14.9;;;14.9;95.6;14.2;16.2;958.1;1010.1;1009.3;;;3.2;1.6;1.7;199;;6.1;2.9;11.5;10.4;0.4;0;5;;;;;0
CHZ;29.08.2025 00:30;14.9;;;14.9;95;14.1;16.1;958;1010;1009.2;;;3.1;1.6;1.6;215;;5.8;3;11.2;10.8;0.5;0;5;;;;;0
CHZ;29.08.2025 00:40;14.8;;;14.8;94.6;13.9;15.9;957.9;1009.9;1009.1;;;3.4;2.1;2.2;240;;7.9;3.3;12.2;11.9;0.4;0;5;;;;;0
CHZ;29.08.2025 00:50;14.8;;;14.8;93.7;13.8;15.8;957.8;1009.8;1009;;;4.4;2.5;2.6;254;;9.4;4.2;15.8;15.1;0.2;0;5;;;;;0
CHZ;29.08.2025 01:00;14.8;;;14.8;91.8;13.5;15.4;957.9;1009.9;1009.1;;;4.5;2.4;2.5;244;;9;4.2;16.2;15.1;0.2;0;5;;;;;0
CHZ;29.08.2025 01:10;14.7;;;14.7;92;13.4;15.4;958.1;1010.1;1009.4;;;3.3;2.1;2.1;233;;7.6;3.1;11.9;11.2;0.3;0;5;;;;;0
CHZ;29.08.2025 01:20;14.7;;;14.7;93.2;13.6;15.6;958.1;1010.1;1009.4;;;2.9;1.8;1.8;227;;6.5;2.7;10.4;9.7;0;0;5;;;;;0
CHZ;29.08.2025 01:30;14.7;;;14.7;94.2;13.8;15.7;958.1;1010.1;1009.4;;;2.3;1.4;1.5;220;;5.4;2.1;8.3;7.6;0.1;0;5;;;;;0
CHZ;29.08.2025 01:40;14.7;;;14.7;94.2;13.8;15.7;958;1010;1009.3;;;2.2;1.4;1.4;219;;5;2;7.9;7.2;0;0;4;;;;;0
CHZ;29.08.2025 01:50;14.8;;;14.8;93;13.7;15.6;958;1010;1009.2;;;3.2;1.6;1.6;196;;5.8;3.1;11.5;11.2;0;0;4;;;;;0
CHZ;29.08.2025 02:00;14.9;;;14.9;91.7;13.6;15.5;958.1;1010.1;1009.3;;;3;1.5;1.6;216;;5.8;2.9;10.8;10.4;0;0;4;;;;;0
CHZ;29.08.2025 02:10;14.8;;;14.8;92.7;13.6;15.6;958.2;1010.2;1009.5;;;3.3;1.5;1.5;219;;5.4;3.1;11.9;11.2;0;0;4;;;;;0
CHZ;29.08.2025 02:20;14.7;;;14.7;90.2;13.1;15.1;958.2;1010.2;1009.5;;;3.9;1.8;1.9;228;;6.8;3.8;14;13.7;0;0;4;;;;;0
CHZ;29.08.2025 02:30;14.5;;;14.5;92;13.2;15.2;958.2;1010.2;1009.5;;;1.8;0.2;0.8;291;;2.9;1.7;6.5;6.1;0;0;4;;;;;0
CHZ;29.08.2025 02:40;14.3;;;14.3;93.9;13.3;15.3;958.2;1010.2;1009.5;;;2.3;1.5;1.6;86;;5.8;2.2;8.3;7.9;0;0;4;;;;;0
CHZ;29.08.2025 02:50;14.4;;;14.4;93.2;13.3;15.3;958;1010;1009.3;;;2.1;1.2;1.2;54;;4.3;2;7.6;7.2;0;0;5;;;;;0
CHZ;29.08.2025 03:00;14.4;;;14.4;92.1;13.1;15.1;957.9;1009.9;1009.2;;;1.3;0.5;0.7;88;;2.5;1.2;4.7;4.3;0;0;4;;;;;0
CHZ;29.08.2025 03:10;14.4;;;14.4;90.5;12.9;14.8;957.8;1009.8;1009.1;;;2;0.9;1;229;;3.6;1.9;7.2;6.8;0;0;4;;;;;0
CHZ;29.08.2025 03:20;14.6;;;14.6;88.7;12.8;14.7;957.8;1009.8;1009.1;;;1.7;1.1;1.1;207;;4;1.7;6.1;6.1;0;0;5;;;;;0
CHZ;29.08.2025 03:30;14.6;;;14.6;86;12.3;14.3;957.8;1009.8;1009.1;;;1.6;1.1;1.1;195;;4;1.6;5.8;5.8;0;0;5;;;;;0
CHZ;29.08.2025 03:40;14.6;;;14.6;84.9;12.1;14.1;957.7;1009.7;1009;;;1.7;1;1.1;194;;4;1.6;6.1;5.8;0;0;5;;;;;0
CHZ;29.08.2025 03:50;14.3;;;14.3;87;12.2;14.2;957.6;1009.6;1008.9;;;2.2;1.3;1.4;260;;5;2.1;7.9;7.6;0;0;5;;;;;0
CHZ;29.08.2025 04:00;13.9;;;13.9;91.2;12.5;14.5;957.5;1009.5;1008.9;;;1.6;0.3;1.1;87;;4;1.5;5.8;5.4;0;0;5;;;;;0
CHZ;29.08.2025 04:10;13.7;;;13.7;93.6;12.7;14.7;957.4;1009.4;1008.8;;;1.8;1.1;1.2;71;;4.3;1.8;6.5;6.5;0;0;5;;;;;0
CHZ;29.08.2025 04:20;13.7;;;13.7;94.6;12.8;14.8;957.4;1009.4;1008.8;;;1.3;0.9;0.9;72;;3.2;1.2;4.7;4.3;0;0;5;;;;;0
CHZ;29.08.2025 04:30;13.5;;;13.5;95.1;12.7;14.7;957.4;1009.4;1008.9;;;2.3;1.5;1.6;95;;5.8;2.2;8.3;7.9;0;0;5;;;;;0
CHZ;29.08.2025 04:40;13.3;;;13.3;94.9;12.5;14.5;957.5;1009.5;1009;;;2.6;1.5;1.5;82;;5.4;2.5;9.4;9;0;0;6;;;;;0
CHZ;29.08.2025 04:50;13.2;;;13.2;93.3;12.1;14.2;957.4;1009.4;1008.9;;;2.4;1.5;1.5;85;;5.4;2.4;8.6;8.6;0;0;9;;;;;0
CHZ;29.08.2025 05:00;13;;;13;93.3;11.9;14;957.4;1009.4;1009;;;2.6;1.7;1.7;35;;6.1;2.5;9.4;9;0;0;13;;;;;0
CHZ;29.08.2025 05:10;12.8;;;12.8;94.5;11.9;14;957.3;1009.3;1008.9;;;2.3;1.5;1.5;39;;5.4;2.1;8.3;7.6;0;0;20;;;;;0
CHZ;29.08.2025 05:20;12.8;;;12.8;95.1;12;14.1;957.4;1009.4;1009;;;2.1;1.5;1.5;45;;5.4;2;7.6;7.2;0;0;37;;;;;2
CHZ;29.08.2025 05:30;12.9;;;12.9;95.8;12.2;14.2;957.4;1009.4;1009;;;2.2;1.6;1.6;44;;5.8;2;7.9;7.2;0;0;60;;;;;5
CHZ;29.08.2025 05:40;13;;;13;95.3;12.3;14.3;957.5;1009.5;1009.1;;;1.9;0.7;0.7;43;;2.5;1.8;6.8;6.5;0;0;56;;;;;0
CHZ;29.08.2025 05:50;13.3;;;13.3;93.7;12.3;14.3;957.4;1009.4;1008.9;;;2.6;1.3;1.3;63;;4.7;2.5;9.4;9;0;0;100;;;;;6
CHZ;29.08.2025 06:00;13.6;;;13.6;92.3;12.4;14.4;957.4;1009.4;1008.8;;;2.1;1.2;1.2;47;;4.3;1.9;7.6;6.8;0;0;155;;;;;10
CHZ;29.08.2025 06:10;13.9;;;13.9;90.8;12.4;14.4;957.3;1009.3;1008.7;;;2.1;1.4;1.4;37;;5;2;7.6;7.2;0;0;191;;;;;10
CHZ;29.08.2025 06:20;14.2;;;14.2;88.7;12.4;14.4;957.3;1009.3;1008.6;;;2.1;1;1.1;38;;4;1.9;7.6;6.8;0;0;220;;;;;10
CHZ;29.08.2025 06:30;14.5;;;14.5;87.8;12.5;14.5;957.3;1009.3;1008.6;;;2.3;1.1;1.3;52;;4.7;2.1;8.3;7.6;0;0;253;;;;;10
CHZ;29.08.2025 06:40;14.9;;;14.9;86.9;12.7;14.7;957.4;1009.4;1008.6;;;2.1;0.8;1;68;;3.6;2.1;7.6;7.6;0;0;237;;;;;8
CHZ;29.08.2025 06:50;15.7;;;15.7;84.4;13.1;15;957.3;1009.3;1008.3;;;1.2;0.3;0.5;321;;1.8;1.1;4.3;4;0;0;310;;;;;10
CHZ;29.08.2025 07:00;15.8;;;15.8;82.7;12.9;14.8;957.1;1009.1;1008.1;;;1.9;0.6;0.7;309;;2.5;1.6;6.8;5.8;0;0;346;;;;;10
CHZ;29.08.2025 07:10;15.9;;;15.9;82.9;13;15;957;1009;1008;;;1.8;0.7;0.8;305;;2.9;1.6;6.5;5.8;0;0;340;;;;;10
CHZ;29.08.2025 07:20;16;;;16;81;12.7;14.7;956.9;1008.9;1007.9;;;2;0.3;0.6;206;;2.2;1.8;7.2;6.5;0;0;344;;;;;10
CHZ;29.08.2025 07:30;16.4;;;16.4;79.7;12.9;14.9;956.7;1008.6;1007.6;;;2.5;1;1.1;150;;4;2.3;9;8.3;0;0;433;;;;;10
CHZ;29.08.2025 07:40;16.4;;;16.4;78;12.6;14.5;956.8;1008.8;1007.7;;;2.3;1;1.2;190;;4.3;2.2;8.3;7.9;0;0;465;;;;;10
CHZ;29.08.2025 07:50;16.6;;;16.6;78.3;12.8;14.8;956.6;1008.5;1007.4;;;2.6;1.3;1.4;140;;5;2.4;9.4;8.6;0;0;476;;;;;10
CHZ;29.08.2025 08:00;16.9;;;16.9;77.2;12.9;14.9;956.6;1008.5;1007.4;;;1.8;0.6;0.9;269;;3.2;1.7;6.5;6.1;0;0;490;;;;;10
CHZ;29.08.2025 08:10;17;;;17;76.2;12.8;14.8;956.6;1008.5;1007.3;;;2;1;1.2;189;;4.3;1.9;7.2;6.8;0;0;544;;;;;10
CHZ;29.08.2025 08:20;17.2;;;17.2;75.1;12.8;14.7;956.7;1008.6;1007.4;;;2.7;1.2;1.3;166;;4.7;2.6;9.7;9.4;0;0;588;;;;;10
CHZ;29.08.2025 08:30;17.3;;;17.3;71.3;12.1;14.1;956.5;1008.4;1007.2;;;2.8;0.6;0.8;235;;2.9;2.7;10.1;9.7;0;0;610;;;;;10
CHZ;29.08.2025 08:40;17.7;;;17.7;69.5;12.1;14.1;956.4;1008.3;1007;;;1.4;0.4;0.7;257;;2.5;1.3;5;4.7;0;0;622;;;;;10
CHZ;29.08.2025 08:50;18.1;;;18.1;66;11.7;13.7;956.3;1008.2;1006.8;;;2.3;1.2;1.3;283;;4.7;2.2;8.3;7.9;0;0;660;;;;;10
CHZ;29.08.2025 09:00;18.4;;;18.4;65.1;11.7;13.8;956.2;1008.1;1006.7;;;2.1;0.6;0.9;221;;3.2;1.9;7.6;6.8;0;0;650;;;;;10
CHZ;29.08.2025 09:10;18.8;;;18.8;67.1;12.6;14.6;956;1007.9;1006.4;;;2.3;0.8;0.9;12;;3.2;2.2;8.3;7.9;0;0;702;;;;;10
